report_date,Diagnosis,diagnosis_count
2022-06-23,Bronchitis,2
2022-06-23,Arthritis,2
2022-06-23,Vertigo,1
2022-06-23,Gastritis,1
2022-06-23,Dermatitis,1
2022-06-23,Sciatica,1
2022-06-23,Migraine,1
2022-06-24,Gastritis,3
2022-06-24,Vertigo,1
2022-06-24,Bronchitis,1
2022-06-24,Angina,1
2022-06-25,Dermatitis,3
2022-06-25,Angina,3
2022-06-25,Gastritis,3
2022-06-25,Viral Infection,2
2022-06-25,Vertigo,2
2022-06-25,Asthma,1
2022-06-25,Sciatica,1
2022-06-26,Asthma,2
2022-06-26,Gastritis,2
2022-06-26,Bronchitis,1
2022-06-26,Viral Infection,1
2022-06-26,Arthritis,1
2022-06-26,Angina,1
2022-06-26,Migraine,1
2022-06-27,Dermatitis,3
2022-06-27,Migraine,2
2022-06-27,Arthritis,2
2022-06-27,Sciatica,1
2022-06-27,Gastritis,1
2022-06-27,Vertigo,1
2022-06-28,Gastritis,3
2022-06-28,Arthritis,3
2022-06-28,Dermatitis,2
2022-06-28,Viral Infection,2
2022-06-28,Vertigo,1
2022-06-28,Bronchitis,1
2022-06-28,Sciatica,1
2022-07-01,Asthma,3
2022-07-01,Arthritis,3
2022-07-01,Vertigo,1
2022-07-01,Angina,1
2022-07-01,Sciatica,1
2022-07-02,Angina,3
2022-07-02,Vertigo,2
2022-07-02,Bronchitis,2
2022-07-02,Gastritis,1
2022-07-02,Viral Infection,1
2022-07-02,Asthma,1
2022-07-02,Sciatica,1
2022-07-02,Migraine,1
2022-07-02,Arthritis,1
2022-07-03,Vertigo,1
2022-07-03,Bronchitis,1
2022-07-03,Gastritis,1
2022-07-03,Angina,1
2022-07-03,Viral Infection,1
2022-07-03,Asthma,1
2022-07-03,Sciatica,1
2022-07-04,Bronchitis,2
2022-07-04,Asthma,2
2022-07-04,Dermatitis,2
2022-07-04,Sciatica,1
2022-07-04,Viral Infection,1
2022-07-04,Migraine,1
2022-07-04,Arthritis,1
2022-07-05,Vertigo,3
2022-07-05,Migraine,3
2022-07-05,Bronchitis,1
2022-07-05,Sciatica,1
2022-07-05,Angina,1
2022-07-05,Arthritis,1
2022-07-05,Gastritis,1
2022-07-05,Dermatitis,1
2022-07-06,Viral Infection,3
2022-07-06,Sciatica,2
2022-07-06,Arthritis,1
2022-07-06,Angina,1
2022-07-06,Asthma,1
2022-07-06,Migraine,1
2022-07-07,Gastritis,3
2022-07-07,Dermatitis,1
2022-07-07,Sciatica,1
2022-07-07,Asthma,1
2022-07-07,Migraine,1
2022-07-08,Sciatica,3
2022-07-08,Arthritis,2
2022-07-08,Asthma,2
2022-07-08,Viral Infection,2
2022-07-08,Dermatitis,1
2022-07-08,Bronchitis,1
2022-07-09,Arthritis,2
2022-07-09,Dermatitis,2
2022-07-09,Asthma,2
2022-07-09,Gastritis,1
2022-07-09,Angina,1
2022-07-09,Viral Infection,1
2022-07-09,Sciatica,1
2022-07-09,Bronchitis,1
2022-07-09,Migraine,1
2022-07-10,Bronchitis,2
2022-07-10,Arthritis,1
2022-07-10,Angina,1
2022-07-10,Viral Infection,1
2022-07-10,Vertigo,1
2022-07-10,Asthma,1
2022-07-10,Dermatitis,1
2022-07-11,Arthritis,4
2022-07-11,Dermatitis,3
2022-07-11,Bronchitis,2
2022-07-11,Migraine,2
2022-07-12,Vertigo,2
2022-07-12,Arthritis,2
2022-07-12,Bronchitis,2
2022-07-12,Angina,2
2022-07-12,Asthma,1
2022-07-12,Dermatitis,1
2022-07-12,Gastritis,1
2022-07-13,Asthma,2
2022-07-13,Angina,2
2022-07-13,Arthritis,1
2022-07-13,Sciatica,1
2022-07-13,Bronchitis,1
2022-07-13,Dermatitis,1
2022-07-13,Viral Infection,1
2022-07-13,Migraine,1
2022-07-14,Angina,2
2022-07-14,Migraine,2
2022-07-14,Vertigo,1
2022-07-14,Bronchitis,1
2022-07-14,Asthma,1
2022-07-14,Gastritis,1
2022-07-15,Bronchitis,3
2022-07-15,Arthritis,2
2022-07-15,Dermatitis,1
2022-07-15,Migraine,1
2022-07-15,Gastritis,1
2022-07-16,Arthritis,2
2022-07-16,Asthma,1
2022-07-16,Angina,1
2022-07-16,Sciatica,1
2022-07-16,Vertigo,1
2022-07-17,Asthma,3
2022-07-17,Arthritis,2
2022-07-17,Bronchitis,2
2022-07-17,Migraine,2
2022-07-17,Viral Infection,1
2022-07-18,Bronchitis,3
2022-07-18,Asthma,2
2022-07-18,Vertigo,2
2022-07-18,Angina,1
2022-07-18,Dermatitis,1
2022-07-18,Gastritis,1
2022-07-18,Sciatica,1
2022-07-18,Arthritis,1
2022-07-18,Viral Infection,1
2022-07-19,Sciatica,3
2022-07-19,Angina,3
2022-07-19,Asthma,2
2022-07-19,Vertigo,1
2022-07-19,Gastritis,1
2022-07-19,Bronchitis,1
2022-07-19,Dermatitis,1
2022-07-19,Arthritis,1
2022-07-20,Asthma,3
2022-07-20,Vertigo,2
2022-07-20,Arthritis,1
2022-07-20,Gastritis,1
2022-07-21,Gastritis,3
2022-07-21,Dermatitis,2
2022-07-21,Arthritis,2
2022-07-21,Vertigo,1
2022-07-21,Migraine,1
2022-07-21,Angina,1
2022-07-22,Bronchitis,3
2022-07-22,Gastritis,3
2022-07-22,Viral Infection,2
2022-07-22,Dermatitis,2
2022-07-22,Sciatica,1
2022-07-22,Angina,1
2022-07-22,Arthritis,1
2022-07-23,Viral Infection,2
2022-07-23,Bronchitis,2
2022-07-24,Viral Infection,2
2022-07-24,Gastritis,2
2022-07-24,Angina,1
2022-07-24,Migraine,1
2022-07-24,Asthma,1
2022-07-24,Bronchitis,1
2022-07-24,Arthritis,1
2022-07-24,Vertigo,1
2022-07-25,Gastritis,2
2022-07-25,Sciatica,2
2022-07-25,Asthma,2
2022-07-25,Migraine,1
2022-07-25,Bronchitis,1
2022-07-25,Viral Infection,1
2022-07-25,Arthritis,1
2022-07-26,Migraine,1
2022-07-26,Dermatitis,1
2022-07-26,Sciatica,1
2022-07-26,Angina,1
2022-07-26,Arthritis,1
2022-07-26,Asthma,1
2022-07-27,Dermatitis,3
2022-07-27,Angina,2
2022-07-27,Bronchitis,2
2022-07-27,Gastritis,1
2022-07-27,Sciatica,1
2022-07-27,Asthma,1
2022-07-28,Vertigo,3
2022-07-28,Angina,1
2022-07-28,Dermatitis,1
2022-07-28,Bronchitis,1
2022-07-28,Viral Infection,1
2022-08-01,Migraine,2
2022-08-01,Bronchitis,2
2022-08-01,Vertigo,1
2022-08-01,Angina,1
2022-08-01,Viral Infection,1
2022-08-01,Arthritis,1
2022-08-02,Asthma,3
2022-08-02,Gastritis,2
2022-08-02,Dermatitis,1
2022-08-02,Angina,1
2022-08-02,Vertigo,1
2022-08-02,Viral Infection,1
2022-08-03,Migraine,2
2022-08-03,Gastritis,2
2022-08-03,Arthritis,2
2022-08-03,Dermatitis,1
2022-08-03,Bronchitis,1
2022-08-03,Sciatica,1
2022-08-04,Angina,3
2022-08-04,Vertigo,3
2022-08-04,Gastritis,2
2022-08-04,Sciatica,2
2022-08-04,Asthma,1
2022-08-04,Migraine,1
2022-08-04,Bronchitis,1
2022-08-04,Arthritis,1
2022-08-05,Migraine,2
2022-08-05,Viral Infection,2
2022-08-05,Gastritis,1
2022-08-05,Dermatitis,1
2022-08-05,Vertigo,1
2022-08-05,Arthritis,1
2022-08-05,Sciatica,1
2022-08-05,Angina,1
2022-08-06,Bronchitis,4
2022-08-06,Viral Infection,1
2022-08-06,Sciatica,1
2022-08-06,Dermatitis,1
2022-08-06,Asthma,1
2022-08-06,Arthritis,1
2022-08-07,Sciatica,2
2022-08-07,Asthma,2
2022-08-07,Angina,2
2022-08-07,Migraine,1
2022-08-07,Viral Infection,1
2022-08-07,Bronchitis,1
2022-08-07,Arthritis,1
2022-08-08,Migraine,4
2022-08-08,Gastritis,2
2022-08-08,Vertigo,2
2022-08-08,Arthritis,2
2022-08-08,Dermatitis,1
2022-08-08,Asthma,1
2022-08-09,Viral Infection,3
2022-08-09,Arthritis,2
2022-08-09,Sciatica,1
2022-08-09,Asthma,1
2022-08-09,Gastritis,1
2022-08-09,Dermatitis,1
2022-08-09,Angina,1
2022-08-10,Vertigo,2
2022-08-10,Bronchitis,2
2022-08-10,Sciatica,1
2022-08-10,Asthma,1
2022-08-10,Gastritis,1
2022-08-10,Viral Infection,1
2022-08-10,Arthritis,1
2022-08-10,Dermatitis,1
2022-08-10,Angina,1
2022-08-11,Bronchitis,3
2022-08-11,Angina,2
2022-08-11,Asthma,2
2022-08-11,Sciatica,1
2022-08-11,Gastritis,1
2022-08-11,Dermatitis,1
2022-08-11,Arthritis,1
2022-08-11,Vertigo,1
2022-08-12,Asthma,1
2022-08-12,Arthritis,1
2022-08-13,Viral Infection,4
2022-08-13,Dermatitis,2
2022-08-13,Gastritis,2
2022-08-13,Bronchitis,1
2022-08-14,Asthma,2
2022-08-14,Angina,1
2022-08-14,Gastritis,1
2022-08-15,Angina,4
2022-08-15,Migraine,2
2022-08-15,Dermatitis,2
2022-08-15,Viral Infection,2
2022-08-15,Vertigo,2
2022-08-15,Asthma,1
2022-08-15,Gastritis,1
2022-08-15,Arthritis,1
2022-08-15,Bronchitis,1
2022-08-16,Migraine,3
2022-08-16,Sciatica,2
2022-08-16,Asthma,1
2022-08-16,Angina,1
2022-08-16,Arthritis,1
2022-08-16,Vertigo,1
2022-08-16,Dermatitis,1
2022-08-17,Asthma,3
2022-08-17,Viral Infection,2
2022-08-17,Angina,1
2022-08-17,Gastritis,1
2022-08-17,Arthritis,1
2022-08-17,Vertigo,1
2022-08-17,Bronchitis,1
2022-08-18,Asthma,2
2022-08-18,Gastritis,2
2022-08-18,Sciatica,1
2022-08-18,Migraine,1
2022-08-18,Vertigo,1
2022-08-18,Dermatitis,1
2022-08-19,Sciatica,3
2022-08-19,Bronchitis,1
2022-08-19,Vertigo,1
2022-08-19,Gastritis,1
2022-08-19,Viral Infection,1
2022-08-19,Asthma,1
2022-08-20,Vertigo,3
2022-08-20,Migraine,1
2022-08-20,Dermatitis,1
2022-08-20,Sciatica,1
2022-08-20,Angina,1
2022-08-21,Vertigo,2
2022-08-21,Dermatitis,2
2022-08-21,Asthma,2
2022-08-21,Migraine,1
2022-08-21,Bronchitis,1
2022-08-21,Sciatica,1
2022-08-21,Angina,1
2022-08-21,Gastritis,1
2022-08-22,Dermatitis,3
2022-08-22,Bronchitis,2
2022-08-22,Gastritis,1
2022-08-22,Arthritis,1
2022-08-22,Asthma,1
2022-08-22,Angina,1
2022-08-22,Sciatica,1
2022-08-23,Arthritis,2
2022-08-23,Angina,2
2022-08-23,Asthma,1
2022-08-23,Sciatica,1
2022-08-23,Bronchitis,1
2022-08-24,Viral Infection,4
2022-08-24,Migraine,2
2022-08-24,Bronchitis,2
2022-08-24,Sciatica,1
2022-08-24,Dermatitis,1
2022-08-24,Vertigo,1
2022-08-25,Sciatica,3
2022-08-25,Angina,2
2022-08-25,Viral Infection,1
2022-08-25,Dermatitis,1
2022-08-26,Gastritis,2
2022-08-26,Migraine,2
2022-08-26,Dermatitis,2
2022-08-26,Vertigo,2
2022-08-26,Angina,1
2022-08-26,Viral Infection,1
2022-08-26,Asthma,1
2022-08-26,Sciatica,1
2022-08-27,Angina,2
2022-08-27,Vertigo,2
2022-08-27,Migraine,2
2022-08-27,Asthma,1
2022-08-27,Arthritis,1
2022-08-27,Sciatica,1
2022-08-28,Angina,3
2022-08-28,Asthma,2
2022-08-28,Arthritis,2
2022-08-28,Gastritis,1
2022-08-28,Viral Infection,1
2022-08-28,Bronchitis,1
2022-09-01,Arthritis,2
2022-09-01,Sciatica,2
2022-09-01,Bronchitis,2
2022-09-01,Viral Infection,1
2022-09-01,Gastritis,1
2022-09-01,Asthma,1
2022-09-01,Vertigo,1
2022-09-02,Bronchitis,2
2022-09-02,Dermatitis,1
2022-09-02,Migraine,1
2022-09-02,Viral Infection,1
2022-09-02,Sciatica,1
2022-09-02,Arthritis,1
2022-09-02,Vertigo,1
2022-09-03,Migraine,2
2022-09-03,Vertigo,2
2022-09-03,Gastritis,1
2022-09-03,Bronchitis,1
2022-09-03,Asthma,1
2022-09-03,Angina,1
2022-09-04,Dermatitis,3
2022-09-04,Angina,2
2022-09-04,Migraine,1
2022-09-04,Sciatica,1
2022-09-04,Gastritis,1
2022-09-04,Bronchitis,1
2022-09-04,Asthma,1
2022-09-04,Arthritis,1
2022-09-04,Vertigo,1
2022-09-05,Vertigo,3
2022-09-05,Gastritis,2
2022-09-05,Angina,1
2022-09-06,Angina,1
2022-09-06,Gastritis,1
2022-09-06,Viral Infection,1
2022-09-06,Migraine,1
2022-09-06,Vertigo,1
2022-09-07,Viral Infection,2
2022-09-07,Migraine,2
2022-09-07,Angina,1
2022-09-07,Sciatica,1
2022-09-07,Arthritis,1
2022-09-07,Dermatitis,1
2022-09-07,Vertigo,1
2022-09-07,Bronchitis,1
2022-09-08,Bronchitis,2
2022-09-08,Dermatitis,2
2022-09-08,Vertigo,1
2022-09-08,Angina,1
2022-09-08,Sciatica,1
2022-09-08,Viral Infection,1
2022-09-08,Arthritis,1
2022-09-08,Gastritis,1
2022-09-09,Angina,3
2022-09-09,Vertigo,1
2022-09-09,Bronchitis,1
2022-09-09,Dermatitis,1
2022-09-09,Viral Infection,1
2022-09-09,Gastritis,1
2022-09-09,Migraine,1
2022-09-10,Migraine,2
2022-09-10,Asthma,1
2022-09-10,Vertigo,1
2022-09-10,Bronchitis,1
2022-09-10,Angina,1
2022-09-10,Dermatitis,1
2022-09-10,Viral Infection,1
2022-09-11,Vertigo,4
2022-09-11,Bronchitis,3
2022-09-11,Dermatitis,3
2022-09-11,Arthritis,2
2022-09-11,Asthma,1
2022-09-11,Angina,1
2022-09-12,Asthma,1
2022-09-12,Bronchitis,1
2022-09-12,Migraine,1
2022-09-13,Dermatitis,4
2022-09-13,Vertigo,3
2022-09-13,Angina,3
2022-09-13,Asthma,2
2022-09-13,Arthritis,2
2022-09-13,Viral Infection,2
2022-09-13,Bronchitis,1
2022-09-13,Gastritis,1
2022-09-14,Vertigo,2
2022-09-14,Migraine,2
2022-09-14,Bronchitis,2
2022-09-14,Angina,1
2022-09-14,Sciatica,1
2022-09-14,Gastritis,1
2022-09-14,Viral Infection,1
2022-09-14,Dermatitis,1
2022-09-15,Gastritis,3
2022-09-15,Angina,2
2022-09-15,Asthma,2
2022-09-15,Sciatica,1
2022-09-15,Viral Infection,1
2022-09-15,Arthritis,1
2022-09-15,Vertigo,1
2022-09-16,Bronchitis,2
2022-09-16,Sciatica,1
2022-09-16,Viral Infection,1
2022-09-16,Dermatitis,1
2022-09-16,Arthritis,1
2022-09-16,Migraine,1
2022-09-16,Vertigo,1
2022-09-16,Asthma,1
2022-09-17,Angina,2
2022-09-17,Sciatica,2
2022-09-17,Viral Infection,1
2022-09-17,Migraine,1
2022-09-17,Vertigo,1
2022-09-17,Asthma,1
2022-09-18,Sciatica,4
2022-09-18,Gastritis,2
2022-09-18,Viral Infection,1
2022-09-18,Migraine,1
2022-09-18,Bronchitis,1
2022-09-18,Asthma,1
2022-09-19,Sciatica,3
2022-09-19,Dermatitis,2
2022-09-19,Angina,2
2022-09-19,Gastritis,1
2022-09-19,Asthma,1
2022-09-19,Bronchitis,1
2022-09-20,Dermatitis,2
2022-09-20,Migraine,2
2022-09-20,Angina,1
2022-09-20,Viral Infection,1
2022-09-20,Gastritis,1
2022-09-21,Viral Infection,3
2022-09-21,Arthritis,2
2022-09-21,Angina,1
2022-09-21,Asthma,1
2022-09-21,Bronchitis,1
2022-09-22,Arthritis,2
2022-09-22,Viral Infection,1
2022-09-22,Migraine,1
2022-09-23,Viral Infection,2
2022-09-23,Vertigo,2
2022-09-23,Gastritis,2
2022-09-23,Dermatitis,1
2022-09-23,Migraine,1
2022-09-23,Angina,1
2022-09-23,Sciatica,1
2022-09-23,Arthritis,1
2022-09-23,Asthma,1
2022-09-24,Angina,2
2022-09-24,Bronchitis,1
2022-09-24,Gastritis,1
2022-09-24,Migraine,1
2022-09-24,Asthma,1
2022-09-25,Viral Infection,2
2022-09-25,Sciatica,2
2022-09-25,Gastritis,2
2022-09-25,Arthritis,2
2022-09-25,Migraine,2
2022-09-25,Bronchitis,1
2022-09-25,Dermatitis,1
2022-09-25,Angina,1
2022-09-25,Asthma,1
2022-09-25,Vertigo,1
2022-09-26,Viral Infection,6
2022-09-26,Bronchitis,1
2022-09-26,Dermatitis,1
2022-09-26,Angina,1
2022-09-26,Asthma,1
2022-09-27,Vertigo,2
2022-09-27,Dermatitis,2
2022-09-27,Arthritis,2
2022-09-27,Bronchitis,1
2022-09-27,Asthma,1
2022-09-28,Arthritis,2
2022-09-28,Migraine,2
2022-09-28,Vertigo,1
2022-09-28,Bronchitis,1
2022-10-01,Asthma,2
2022-10-01,Gastritis,2
2022-10-01,Bronchitis,2
2022-10-01,Sciatica,2
2022-10-01,Migraine,1
2022-10-01,Dermatitis,1
2022-10-01,Vertigo,1
2022-10-01,Viral Infection,1
2022-10-02,Asthma,5
2022-10-02,Dermatitis,2
2022-10-02,Sciatica,2
2022-10-02,Angina,1
2022-10-02,Gastritis,1
2022-10-02,Vertigo,1
2022-10-03,Gastritis,2
2022-10-03,Sciatica,1
2022-10-03,Viral Infection,1
2022-10-03,Vertigo,1
2022-10-03,Bronchitis,1
2022-10-04,Asthma,3
2022-10-04,Vertigo,1
2022-10-04,Sciatica,1
2022-10-04,Gastritis,1
2022-10-04,Arthritis,1
2022-10-04,Dermatitis,1
2022-10-04,Angina,1
2022-10-05,Asthma,2
2022-10-05,Arthritis,1
2022-10-05,Migraine,1
2022-10-05,Angina,1
2022-10-06,Dermatitis,4
2022-10-06,Sciatica,4
2022-10-06,Asthma,3
2022-10-06,Migraine,2
2022-10-06,Vertigo,2
2022-10-06,Bronchitis,2
2022-10-06,Angina,1
2022-10-07,Gastritis,4
2022-10-07,Sciatica,2
2022-10-07,Angina,1
2022-10-07,Vertigo,1
2022-10-07,Arthritis,1
2022-10-08,Viral Infection,3
2022-10-08,Migraine,2
2022-10-08,Angina,1
2022-10-08,Sciatica,1
2022-10-08,Bronchitis,1
2022-10-08,Arthritis,1
2022-10-09,Arthritis,2
2022-10-09,Gastritis,2
2022-10-09,Angina,1
2022-10-09,Dermatitis,1
2022-10-09,Sciatica,1
2022-10-09,Asthma,1
2022-10-10,Viral Infection,2
2022-10-10,Arthritis,2
2022-10-10,Dermatitis,1
2022-10-10,Vertigo,1
2022-10-10,Sciatica,1
2022-10-10,Asthma,1
2022-10-11,Sciatica,2
2022-10-11,Gastritis,2
2022-10-11,Dermatitis,1
2022-10-11,Arthritis,1
2022-10-11,Migraine,1
2022-10-11,Vertigo,1
2022-10-12,Angina,3
2022-10-12,Asthma,2
2022-10-12,Sciatica,2
2022-10-12,Arthritis,2
2022-10-12,Viral Infection,1
2022-10-12,Dermatitis,1
2022-10-12,Vertigo,1
2022-10-12,Bronchitis,1
2022-10-13,Angina,2
2022-10-13,Vertigo,2
2022-10-13,Sciatica,2
2022-10-13,Viral Infection,1
2022-10-13,Migraine,1
2022-10-13,Asthma,1
2022-10-13,Bronchitis,1
2022-10-14,Migraine,3
2022-10-14,Bronchitis,3
2022-10-14,Viral Infection,1
2022-10-14,Angina,1
2022-10-15,Bronchitis,3
2022-10-15,Asthma,3
2022-10-15,Viral Infection,2
2022-10-15,Gastritis,2
2022-10-15,Migraine,1
2022-10-15,Dermatitis,1
2022-10-16,Migraine,2
2022-10-16,Angina,1
2022-10-16,Sciatica,1
2022-10-16,Dermatitis,1
2022-10-16,Vertigo,1
2022-10-17,Viral Infection,1
2022-10-18,Migraine,3
2022-10-18,Gastritis,3
2022-10-18,Vertigo,3
2022-10-18,Bronchitis,3
2022-10-18,Asthma,2
2022-10-18,Angina,1
2022-10-18,Arthritis,1
2022-10-18,Viral Infection,1
2022-10-18,Dermatitis,1
2022-10-19,Angina,2
2022-10-19,Gastritis,2
2022-10-19,Dermatitis,2
2022-10-19,Vertigo,1
2022-10-19,Viral Infection,1
2022-10-19,Migraine,1
2022-10-19,Arthritis,1
2022-10-19,Sciatica,1
2022-10-20,Vertigo,3
2022-10-20,Sciatica,3
2022-10-20,Gastritis,2
2022-10-20,Migraine,2
2022-10-20,Bronchitis,1
2022-10-20,Dermatitis,1
2022-10-20,Asthma,1
2022-10-21,Arthritis,2
2022-10-21,Dermatitis,1
2022-10-21,Asthma,1
2022-10-21,Migraine,1
2022-10-22,Arthritis,1
2022-10-22,Dermatitis,1
2022-10-22,Migraine,1
2022-10-23,Viral Infection,2
2022-10-23,Angina,2
2022-10-23,Bronchitis,1
2022-10-23,Dermatitis,1
2022-10-23,Vertigo,1
2022-10-24,Bronchitis,4
2022-10-24,Sciatica,4
2022-10-24,Dermatitis,2
2022-10-24,Vertigo,2
2022-10-24,Angina,1
2022-10-24,Migraine,1
2022-10-24,Arthritis,1
2022-10-24,Viral Infection,1
2022-10-24,Gastritis,1
2022-10-25,Migraine,2
2022-10-25,Bronchitis,2
2022-10-25,Asthma,1
2022-10-25,Viral Infection,1
2022-10-26,Migraine,1
2022-10-26,Bronchitis,1
2022-10-26,Angina,1
2022-10-26,Sciatica,1
2022-10-26,Viral Infection,1
2022-10-27,Vertigo,2
2022-10-27,Asthma,2
2022-10-27,Arthritis,2
2022-10-27,Bronchitis,2
2022-10-27,Angina,2
2022-10-27,Migraine,1
2022-10-27,Dermatitis,1
2022-10-28,Sciatica,2
2022-10-28,Bronchitis,2
2022-10-28,Vertigo,1
2022-10-28,Angina,1
2022-10-28,Gastritis,1
2022-10-28,Dermatitis,1
2022-11-01,Angina,3
2022-11-01,Vertigo,2
2022-11-01,Migraine,2
2022-11-01,Bronchitis,2
2022-11-01,Sciatica,2
2022-11-01,Viral Infection,1
2022-11-02,Bronchitis,3
2022-11-02,Sciatica,2
2022-11-02,Vertigo,1
2022-11-02,Dermatitis,1
2022-11-02,Angina,1
2022-11-02,Migraine,1
2022-11-02,Viral Infection,1
2022-11-03,Viral Infection,4
2022-11-03,Gastritis,2
2022-11-03,Sciatica,1
2022-11-03,Bronchitis,1
2022-11-04,Arthritis,2
2022-11-04,Migraine,2
2022-11-04,Gastritis,1
2022-11-04,Angina,1
2022-11-04,Bronchitis,1
2022-11-05,Migraine,2
2022-11-05,Angina,1
2022-11-05,Sciatica,1
2022-11-05,Asthma,1
2022-11-05,Viral Infection,1
2022-11-06,Migraine,2
2022-11-06,Vertigo,1
2022-11-06,Dermatitis,1
2022-11-06,Viral Infection,1
2022-11-06,Bronchitis,1
2022-11-06,Gastritis,1
2022-11-06,Angina,1
2022-11-06,Asthma,1
2022-11-07,Arthritis,2
2022-11-07,Bronchitis,2
2022-11-07,Dermatitis,2
2022-11-07,Sciatica,2
2022-11-07,Migraine,1
2022-11-07,Viral Infection,1
2022-11-08,Sciatica,3
2022-11-08,Arthritis,2
2022-11-08,Viral Infection,1
2022-11-08,Bronchitis,1
2022-11-08,Gastritis,1
2022-11-08,Vertigo,1
2022-11-08,Angina,1
2022-11-09,Viral Infection,3
2022-11-09,Arthritis,2
2022-11-09,Angina,2
2022-11-09,Bronchitis,1
2022-11-09,Sciatica,1
2022-11-09,Dermatitis,1
2022-11-09,Vertigo,1
2022-11-09,Asthma,1
2022-11-09,Migraine,1
2022-11-10,Arthritis,4
2022-11-10,Asthma,2
2022-11-10,Gastritis,1
2022-11-10,Sciatica,1
2022-11-11,Asthma,2
2022-11-11,Angina,2
2022-11-11,Arthritis,2
2022-11-11,Bronchitis,2
2022-11-11,Dermatitis,1
2022-11-11,Vertigo,1
2022-11-11,Viral Infection,1
2022-11-11,Sciatica,1
2022-11-12,Dermatitis,2
2022-11-12,Angina,2
2022-11-12,Gastritis,2
2022-11-12,Arthritis,1
2022-11-12,Viral Infection,1
2022-11-12,Bronchitis,1
2022-11-13,Vertigo,3
2022-11-13,Dermatitis,2
2022-11-13,Gastritis,2
2022-11-13,Migraine,2
2022-11-13,Asthma,1
2022-11-13,Angina,1
2022-11-13,Sciatica,1
2022-11-13,Bronchitis,1
2022-11-13,Arthritis,1
2022-11-14,Bronchitis,3
2022-11-14,Asthma,3
2022-11-14,Arthritis,3
2022-11-14,Angina,1
2022-11-15,Angina,2
2022-11-15,Bronchitis,2
2022-11-15,Viral Infection,2
2022-11-15,Vertigo,2
2022-11-15,Sciatica,1
2022-11-15,Migraine,1
2022-11-16,Sciatica,1
2022-11-16,Migraine,1
2022-11-16,Dermatitis,1
2022-11-16,Gastritis,1
2022-11-17,Sciatica,2
2022-11-17,Asthma,2
2022-11-17,Viral Infection,1
2022-11-17,Migraine,1
2022-11-17,Vertigo,1
2022-11-17,Gastritis,1
2022-11-18,Bronchitis,2
2022-11-18,Angina,1
2022-11-18,Sciatica,1
2022-11-18,Vertigo,1
2022-11-18,Gastritis,1
2022-11-18,Viral Infection,1
2022-11-18,Dermatitis,1
2022-11-19,Viral Infection,2
2022-11-19,Vertigo,2
2022-11-19,Sciatica,1
2022-11-19,Arthritis,1
2022-11-19,Dermatitis,1
2022-11-19,Migraine,1
2022-11-19,Bronchitis,1
2022-11-20,Dermatitis,1
2022-11-20,Migraine,1
2022-11-20,Asthma,1
2022-11-20,Bronchitis,1
2022-11-20,Sciatica,1
2022-11-21,Vertigo,2
2022-11-21,Sciatica,1
2022-11-22,Viral Infection,1
2022-11-22,Angina,1
2022-11-22,Dermatitis,1
2022-11-22,Asthma,1
2022-11-23,Sciatica,5
2022-11-23,Viral Infection,2
2022-11-23,Bronchitis,2
2022-11-23,Asthma,2
2022-11-23,Angina,1
2022-11-23,Vertigo,1
2022-11-23,Gastritis,1
2022-11-23,Migraine,1
2022-11-24,Gastritis,3
2022-11-24,Arthritis,2
2022-11-24,Vertigo,2
2022-11-24,Sciatica,1
2022-11-24,Migraine,1
2022-11-25,Bronchitis,2
2022-11-25,Asthma,1
2022-11-25,Dermatitis,1
2022-11-25,Gastritis,1
2022-11-25,Vertigo,1
2022-11-25,Migraine,1
2022-11-25,Viral Infection,1
2022-11-26,Asthma,2
2022-11-26,Viral Infection,2
2022-11-26,Sciatica,1
2022-11-26,Dermatitis,1
2022-11-26,Bronchitis,1
2022-11-26,Gastritis,1
2022-11-26,Migraine,1
2022-11-27,Vertigo,2
2022-11-27,Arthritis,1
2022-11-27,Viral Infection,1
2022-11-27,Dermatitis,1
2022-11-27,Sciatica,1
2022-11-27,Gastritis,1
2022-11-28,Angina,2
2022-11-28,Arthritis,2
2022-11-28,Vertigo,1
2022-11-28,Asthma,1
2022-11-28,Bronchitis,1
2022-11-28,Gastritis,1
2022-12-01,Dermatitis,2
2022-12-01,Arthritis,1
2022-12-02,Sciatica,2
2022-12-02,Viral Infection,1
2022-12-02,Angina,1
2022-12-02,Asthma,1
2022-12-02,Bronchitis,1
2022-12-02,Gastritis,1
2022-12-03,Angina,3
2022-12-03,Vertigo,1
2022-12-03,Dermatitis,1
2022-12-03,Sciatica,1
2022-12-03,Asthma,1
2022-12-03,Migraine,1
2022-12-04,Migraine,2
2022-12-04,Angina,1
2022-12-04,Arthritis,1
2022-12-04,Dermatitis,1
2022-12-04,Sciatica,1
2022-12-04,Asthma,1
2022-12-04,Gastritis,1
2022-12-05,Angina,1
2022-12-05,Gastritis,1
2022-12-05,Asthma,1
2022-12-05,Sciatica,1
2022-12-06,Vertigo,3
2022-12-06,Angina,2
2022-12-06,Migraine,1
2022-12-06,Bronchitis,1
2022-12-07,Asthma,2
2022-12-07,Angina,2
2022-12-07,Arthritis,2
2022-12-07,Viral Infection,2
2022-12-07,Bronchitis,1
2022-12-07,Sciatica,1
2022-12-08,Dermatitis,2
2022-12-08,Bronchitis,1
2022-12-08,Arthritis,1
2022-12-08,Vertigo,1
2022-12-08,Viral Infection,1
